relative_path,group,expected_slug,expected_name,expected_image_type,should_clip_accept,source_url,download_url,license,artist,width,height,review_status,review_note
images/internal/an-giang/an-giang_04.jpg,internal,an-giang,An Giang,travel_landscape,1,https://commons.wikimedia.org/wiki/File:Tr%C3%A0_S%C6%B0_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Tr%C3%A0_S%C6%B0_1.jpg/500px-Tr%C3%A0_S%C6%B0_1.jpg,CC BY-SA 3.0,Bùi Thụy Đào Nguyên,3552,2663,approved,
images/internal/an-giang/an-giang_05.jpg,internal,an-giang,An Giang,travel_landscape,1,https://commons.wikimedia.org/wiki/File:Tham_quan_Tr%C3%A0_S%C6%B0.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Tham_quan_Tr%C3%A0_S%C6%B0.jpg/500px-Tham_quan_Tr%C3%A0_S%C6%B0.jpg,CC BY-SA 3.0,Bùi Thụy Đào Nguyên,4630,3449,approved,
images/internal/an-giang/an-giang_06.jpg,internal,an-giang,An Giang,travel_landscape,1,https://commons.wikimedia.org/wiki/File:Sen_%E1%BB%9F_Tr%C3%A0_S%C6%B0.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Sen_%E1%BB%9F_Tr%C3%A0_S%C6%B0.jpg/500px-Sen_%E1%BB%9F_Tr%C3%A0_S%C6%B0.jpg,CC BY-SA 3.0,Bùi Thụy Đào Nguyên,3648,2736,approved,
images/internal/an-giang/an-giang_07.jpg,internal,an-giang,An Giang,travel_landscape,1,https://commons.wikimedia.org/wiki/File:Nh%E1%BB%AFng_c%C3%A2y_tr%C3%A0m.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Nh%E1%BB%AFng_c%C3%A2y_tr%C3%A0m.jpg/500px-Nh%E1%BB%AFng_c%C3%A2y_tr%C3%A0m.jpg,CC BY-SA 3.0,Bùi Thụy Đào Nguyên,2736,3648,approved,
images/internal/an-giang/an-giang_08.jpg,internal,an-giang,An Giang,travel_landscape,1,https://commons.wikimedia.org/wiki/File:C%E1%BA%A3nh_tr%C3%AAn_n%C3%BAi_Tr%C3%A0_S%C6%B0_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/C%E1%BA%A3nh_tr%C3%AAn_n%C3%BAi_Tr%C3%A0_S%C6%B0_2.jpg/500px-C%E1%BA%A3nh_tr%C3%AAn_n%C3%BAi_Tr%C3%A0_S%C6%B0_2.jpg,CC BY-SA 3.0,Bùi Thụy Đào Nguyên,4608,3456,approved,
images/internal/tay-ninh/tay-ninh_01.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,https://commons.wikimedia.org/wiki/File:C%C3%A1p_treo_n%C3%BAi_B%C3%A0_%C4%90en.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/C%C3%A1p_treo_n%C3%BAi_B%C3%A0_%C4%90en.JPG/500px-C%C3%A1p_treo_n%C3%BAi_B%C3%A0_%C4%90en.JPG,Public domain,"Nguyễn Thanh Quang  18:18, 16 December 2007 (UTC)",2560,1920,approved,
images/internal/tay-ninh/tay-ninh_02.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,https://commons.wikimedia.org/wiki/File:Linh_S%C6%A1n_Thi%C3%AAn_Th%E1%BA%A1ch_t%E1%BB%B1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Linh_S%C6%A1n_Thi%C3%AAn_Th%E1%BA%A1ch_t%E1%BB%B1.JPG/500px-Linh_S%C6%A1n_Thi%C3%AAn_Th%E1%BA%A1ch_t%E1%BB%B1.JPG,Public domain,Nguyễn Thanh Quang,2560,1920,approved,
images/internal/tay-ninh/tay-ninh_03.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,https://commons.wikimedia.org/wiki/File:T%C6%B0%E1%BB%A3ng_th%E1%BB%9D_B%C3%A0_%C4%90en.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/T%C6%B0%E1%BB%A3ng_th%E1%BB%9D_B%C3%A0_%C4%90en.jpg/500px-T%C6%B0%E1%BB%A3ng_th%E1%BB%9D_B%C3%A0_%C4%90en.jpg,CC BY 3.0,Bùi Thụy Đào Nguyên,3296,2472,approved,
images/internal/tay-ninh/tay-ninh_04.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,"https://commons.wikimedia.org/wiki/File:B%E1%BA%A3o_t%C3%A0ng_L%E1%BB%8Bch_s%E1%BB%AD_N%C3%BAi_B%C3%A0_%C4%90en_T%C3%A2y_Ninh,_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/B%E1%BA%A3o_t%C3%A0ng_L%E1%BB%8Bch_s%E1%BB%AD_N%C3%BAi_B%C3%A0_%C4%90en_T%C3%A2y_Ninh%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG/500px-B%E1%BA%A3o_t%C3%A0ng_L%E1%BB%8Bch_s%E1%BB%AD_N%C3%BAi_B%C3%A0_%C4%90en_T%C3%A2y_Ninh%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG,CC BY-SA 3.0,Prenn,3264,2448,approved,
images/internal/tay-ninh/tay-ninh_05.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,"https://commons.wikimedia.org/wiki/File:L%C6%B0%E1%BB%A1ng_long_tr%C3%AAn_m%C3%A1i_ch%C3%B9a_B%C3%A0,_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/L%C6%B0%E1%BB%A1ng_long_tr%C3%AAn_m%C3%A1i_ch%C3%B9a_B%C3%A0%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg/500px-L%C6%B0%E1%BB%A1ng_long_tr%C3%AAn_m%C3%A1i_ch%C3%B9a_B%C3%A0%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg,CC BY-SA 3.0,Prenn,3264,2448,approved,
images/internal/tay-ninh/tay-ninh_06.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,"https://commons.wikimedia.org/wiki/File:M%C3%A1ng_tr%C6%B0%E1%BB%A3t,_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/M%C3%A1ng_tr%C6%B0%E1%BB%A3t%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG/500px-M%C3%A1ng_tr%C6%B0%E1%BB%A3t%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.JPG,CC BY-SA 3.0,Prenn,3264,2448,approved,
images/internal/tay-ninh/tay-ninh_07.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,"https://commons.wikimedia.org/wiki/File:Ch%C3%B9a_B%C3%A0_v%C3%A0_c%E1%BA%A3nh_ch%C3%A2n_tr%E1%BB%9Di,_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Ch%C3%B9a_B%C3%A0_v%C3%A0_c%E1%BA%A3nh_ch%C3%A2n_tr%E1%BB%9Di%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg/500px-Ch%C3%B9a_B%C3%A0_v%C3%A0_c%E1%BA%A3nh_ch%C3%A2n_tr%E1%BB%9Di%2C_KDL_N%C3%BAi_B%C3%A0_%C4%90en.jpg,CC BY-SA 3.0,Prenn,7876,2278,approved,
images/internal/tay-ninh/tay-ninh_08.jpg,internal,tay-ninh,Tây Ninh,travel_landscape,1,"https://commons.wikimedia.org/wiki/File:Leo_n%C3%BAi_%E1%BB%9F_n%C3%BAi_B%C3%A0_%C4%90en,_T%C3%A2y_Ninh.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Leo_n%C3%BAi_%E1%BB%9F_n%C3%BAi_B%C3%A0_%C4%90en%2C_T%C3%A2y_Ninh.JPG/500px-Leo_n%C3%BAi_%E1%BB%9F_n%C3%BAi_B%C3%A0_%C4%90en%2C_T%C3%A2y_Ninh.JPG,Public domain,Tokeisan  ( thảo luận ),3648,2736,rejected,
images/external/mount-fuji/mount-fuji_01.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Morimura_Atsutaka_-_Tsuba_with_Saigy%C3%B4_Gazing_at_Mt_Fuji_-_Walters_51136.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Morimura_Atsutaka_-_Tsuba_with_Saigy%C3%B4_Gazing_at_Mt_Fuji_-_Walters_51136.jpg/500px-Morimura_Atsutaka_-_Tsuba_with_Saigy%C3%B4_Gazing_at_Mt_Fuji_-_Walters_51136.jpg,Public domain,Morimura Atsutaka,1776,1799,rejected,
images/external/mount-fuji/mount-fuji_02.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Kokuy%C5%AB_Tetsud%C5%8D_(Mt._Fuji)_(rbm-coll3020-02-08).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Kokuy%C5%AB_Tetsud%C5%8D_%28Mt._Fuji%29_%28rbm-coll3020-02-08%29.jpg/500px-Kokuy%C5%AB_Tetsud%C5%8D_%28Mt._Fuji%29_%28rbm-coll3020-02-08%29.jpg,Public domain,Unknown author Unknown author,4757,6520,rejected,
images/external/mount-fuji/mount-fuji_03.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:1930s_Japan_Travel_Poster_-_10.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/1930s_Japan_Travel_Poster_-_10.jpg/500px-1930s_Japan_Travel_Poster_-_10.jpg,Public domain,Japanese Government Railways,2045,3000,rejected,
images/external/mount-fuji/mount-fuji_04.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:1930s_Japan_Travel_Poster_-_13.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/1930s_Japan_Travel_Poster_-_13.jpg/500px-1930s_Japan_Travel_Poster_-_13.jpg,Public domain,Japanese Government Railways,2051,3000,rejected,
images/external/mount-fuji/mount-fuji_05.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:1930s_Japan_Travel_Poster_-_20.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/1930s_Japan_Travel_Poster_-_20.jpg/500px-1930s_Japan_Travel_Poster_-_20.jpg,Public domain,Japanese Government Railways,1041,1500,rejected,
images/external/mount-fuji/mount-fuji_06.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Mysterious_Japan;_(1922)_(14775884802).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Mysterious_Japan%3B_%281922%29_%2814775884802%29.jpg/500px-Mysterious_Japan%3B_%281922%29_%2814775884802%29.jpg,No restrictions,Internet Archive Book Images,1550,2298,rejected,
images/external/mount-fuji/mount-fuji_07.jpg,external,,Núi Phú Sĩ,travel_landscape,0,https://commons.wikimedia.org/wiki/File:1930s_Japan_Travel_Poster_-_20_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/1930s_Japan_Travel_Poster_-_20_%28cropped%29.jpg/500px-1930s_Japan_Travel_Poster_-_20_%28cropped%29.jpg,Public domain,Japanese Government Railways,985,1206,rejected,
images/external/mount-fuji/mount-fuji_08.jpg,external,,Núi Phú Sĩ,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:1930s_Japan_Travel_Poster_-_20_(cropped,_with_text).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/1930s_Japan_Travel_Poster_-_20_%28cropped%2C_with_text%29.jpg/500px-1930s_Japan_Travel_Poster_-_20_%28cropped%2C_with_text%29.jpg,Public domain,Japanese Government Railways,988,1449,rejected,
images/external/big-ben/big-ben_02.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Aerial_london_2.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Aerial_london_2.JPG/500px-Aerial_london_2.JPG,CC BY 2.5,The original uploader was  Stevekeiretsu  at  English Wikipedia .   Later versions were uploaded by  Arpingstone  at  en.wikipedia .,2816,2112,approved,
images/external/big-ben/big-ben_03.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Big_Ben_and_Underground.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Big_Ben_and_Underground.JPG/500px-Big_Ben_and_Underground.JPG,CC BY-SA 3.0,Dkoukoul,2048,1536,approved,
images/external/big-ben/big-ben_04.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Elizabeth_Tower_Big_Ben_MOD_45154552.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Elizabeth_Tower_Big_Ben_MOD_45154552.jpg/500px-Elizabeth_Tower_Big_Ben_MOD_45154552.jpg,OGL v1.0,Sergeant Adrian Harlen,2000,1237,approved,
images/external/big-ben/big-ben_05.jpg,external,,Big Ben,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:The_Elizabeth_Tower,_Big_Ben,_London_MOD_45155525.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/The_Elizabeth_Tower%2C_Big_Ben%2C_London_MOD_45155525.jpg/500px-The_Elizabeth_Tower%2C_Big_Ben%2C_London_MOD_45155525.jpg,OGL v1.0,Sergeant Tom Robinson RLC,1890,3000,approved,
images/external/big-ben/big-ben_06.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:London_Bus_(1464576).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/London_Bus_%281464576%29.jpg/500px-London_Bus_%281464576%29.jpg,CC0,WiseTraveller,2316,3478,approved,
images/external/big-ben/big-ben_07.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:London_Bus_(1464575).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/London_Bus_%281464575%29.jpg/500px-London_Bus_%281464575%29.jpg,CC0,WiseTraveller,2223,3337,approved,
images/external/big-ben/big-ben_08.jpg,external,,Big Ben,travel_landscape,0,https://commons.wikimedia.org/wiki/File:The_Big_Ben_London_England_Travel_Photography_(182408019).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/The_Big_Ben_London_England_Travel_Photography_%28182408019%29.jpeg/500px-The_Big_Ben_London_England_Travel_Photography_%28182408019%29.jpeg,CC BY 3.0,Giuseppe Milo,2048,1366,approved,
images/external/eiffel-tower/eiffel-tower_01.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Tour_eiffel_at_sunrise_from_the_trocadero.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Tour_eiffel_at_sunrise_from_the_trocadero.jpg/500px-Tour_eiffel_at_sunrise_from_the_trocadero.jpg,CC BY-SA 3.0,Tristan Nitot,2336,3504,approved,
images/external/eiffel-tower/eiffel-tower_02.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Lightning_striking_the_Eiffel_Tower_-_NOAA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Lightning_striking_the_Eiffel_Tower_-_NOAA.jpg/500px-Lightning_striking_the_Eiffel_Tower_-_NOAA.jpg,Public domain,Gabriel Loppé,1072,1624,approved,
images/external/eiffel-tower/eiffel-tower_03.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Champ_de_Mars_from_the_Eiffel_Tower_-_July_2006_edit.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Champ_de_Mars_from_the_Eiffel_Tower_-_July_2006_edit.jpg/500px-Champ_de_Mars_from_the_Eiffel_Tower_-_July_2006_edit.jpg,CC BY 2.5,"Diliff , edited by  Fir0002",1900,1871,approved,
images/external/eiffel-tower/eiffel-tower_04.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Tour_Eiffel_Wikimedia_Commons.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Tour_Eiffel_Wikimedia_Commons.jpg/500px-Tour_Eiffel_Wikimedia_Commons.jpg,Public domain,Benh LIEU SONG,2900,5367,approved,
images/external/eiffel-tower/eiffel-tower_05.jpg,external,,Tháp Eiffel,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:Eiffel_Tower_from_north_Avenue_de_New_York,_Aug_2010.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Eiffel_Tower_from_north_Avenue_de_New_York%2C_Aug_2010.jpg/500px-Eiffel_Tower_from_north_Avenue_de_New_York%2C_Aug_2010.jpg,CC BY-SA 3.0,Julie Anne Workman,5311,10216,approved,
images/external/eiffel-tower/eiffel-tower_06.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Reflet-tour-Eiffel-Paris-Luc-Viatour.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Reflet-tour-Eiffel-Paris-Luc-Viatour.jpg/500px-Reflet-tour-Eiffel-Paris-Luc-Viatour.jpg,CC BY-SA 3.0,Lviatour,2608,3880,approved,
images/external/eiffel-tower/eiffel-tower_07.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Eiffel_Tower_and_Pont_Alexandre_III_at_night.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Eiffel_Tower_and_Pont_Alexandre_III_at_night.jpg/500px-Eiffel_Tower_and_Pont_Alexandre_III_at_night.jpg,CC BY 2.0,Getfunky Paris,4288,2748,approved,
images/external/eiffel-tower/eiffel-tower_08.jpg,external,,Tháp Eiffel,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Paris_-_The_Eiffel_Tower_in_spring_-_2307.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Paris_-_The_Eiffel_Tower_in_spring_-_2307.jpg/500px-Paris_-_The_Eiffel_Tower_in_spring_-_2307.jpg,CC BY-SA 3.0,Jorge Royan,4368,2912,approved,
images/external/sydney-opera-house/sydney-opera-house_01.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Opera_house_from_Circular_Quay.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Opera_house_from_Circular_Quay.JPG/500px-Opera_house_from_Circular_Quay.JPG,CC0,Ypsilon from Finland,3200,2400,approved,
images/external/sydney-opera-house/sydney-opera-house_02.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Aerial_view_of_Sydney_landmarks.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Aerial_view_of_Sydney_landmarks.jpg/500px-Aerial_view_of_Sydney_landmarks.jpg,CC BY-SA 2.0,Mike Cogh,1600,1200,approved,
images/external/sydney-opera-house/sydney-opera-house_03.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Sydney_Landmarks_(31014405440).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Sydney_Landmarks_%2831014405440%29.jpg/500px-Sydney_Landmarks_%2831014405440%29.jpg,CC BY-SA 2.0,"Michael Coghlan  from Adelaide, Australia",1560,1144,approved,
images/external/sydney-opera-house/sydney-opera-house_04.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Sydney_Harbour_Bridge_and_Opera_House_as_seen_from_an_airplane_(29102154375).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Sydney_Harbour_Bridge_and_Opera_House_as_seen_from_an_airplane_%2829102154375%29.jpg/500px-Sydney_Harbour_Bridge_and_Opera_House_as_seen_from_an_airplane_%2829102154375%29.jpg,CC BY 2.0,"Jorge Láscar  from Melbourne, Australia",7360,4912,approved,
images/external/sydney-opera-house/sydney-opera-house_05.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:The_Sydney_Opera_House_(153419339).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/The_Sydney_Opera_House_%28153419339%29.jpeg/500px-The_Sydney_Opera_House_%28153419339%29.jpeg,CC BY 3.0,Anton Domingo,2048,1360,approved,
images/external/sydney-opera-house/sydney-opera-house_06.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Sydney_Opera_House_and_Harbour_Bridge_Dusk_2019-06-21.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Sydney_Opera_House_and_Harbour_Bridge_Dusk_2019-06-21.jpg/500px-Sydney_Opera_House_and_Harbour_Bridge_Dusk_2019-06-21.jpg,CC BY-SA 4.0,Benh LIEU SONG  ( Flickr ),6382,2749,approved,
images/external/sydney-opera-house/sydney-opera-house_07.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Sydney_Opera_House_and_Harbour_Bridge_Dusk_(2)_2019-06-21.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Sydney_Opera_House_and_Harbour_Bridge_Dusk_%282%29_2019-06-21.jpg/500px-Sydney_Opera_House_and_Harbour_Bridge_Dusk_%282%29_2019-06-21.jpg,CC BY-SA 4.0,Benh LIEU SONG  ( Flickr ),6173,3087,approved,
images/external/sydney-opera-house/sydney-opera-house_08.jpg,external,,Nhà hát Opera Sydney,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:Sydney_(AU),_Opera_House_--_2019_--_2130.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Sydney_%28AU%29%2C_Opera_House_--_2019_--_2130.jpg/500px-Sydney_%28AU%29%2C_Opera_House_--_2019_--_2130.jpg,CC BY-SA 4.0,Dietmar Rabich,6637,4425,approved,
images/external/statue-of-liberty/statue-of-liberty_02.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Statue_of_Liberty_frontal_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Statue_of_Liberty_frontal_2.jpg/500px-Statue_of_Liberty_frontal_2.jpg,Public domain,Daniel Schwen,3249,8048,approved,
images/external/statue-of-liberty/statue-of-liberty_03.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:Statue_of_Liberty,_NY.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Statue_of_Liberty%2C_NY.jpg/500px-Statue_of_Liberty%2C_NY.jpg,CC BY 2.0,William Warby,3558,2668,rejected,
images/external/statue-of-liberty/statue-of-liberty_04.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Currier_and_Ives_Liberty2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Currier_and_Ives_Liberty2.jpg/500px-Currier_and_Ives_Liberty2.jpg,Public domain,Currier &amp; Ives,4653,7400,rejected,"Tranh minh họa, không phải ảnh chụp địa danh."
images/external/statue-of-liberty/statue-of-liberty_05.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,https://commons.wikimedia.org/wiki/File:LibertyStatue.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/LibertyStatue.JPG/500px-LibertyStatue.JPG,CC BY-SA 3.0,Jyothis  at  Malayalam Wikipedia,2592,1944,approved,
images/external/statue-of-liberty/statue-of-liberty_06.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,https://commons.wikimedia.org/wiki/File:Statue_of_Liberty_frontal_2_crop.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Statue_of_Liberty_frontal_2_crop.JPG/500px-Statue_of_Liberty_frontal_2_crop.JPG,Public domain,Daniel Schwen,3185,4805,approved,
images/external/statue-of-liberty/statue-of-liberty_07.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:New_York_City_(New_York,_USA),_Statue_of_Liberty_--_2012_--_6660.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/New_York_City_%28New_York%2C_USA%29%2C_Statue_of_Liberty_--_2012_--_6660.jpg/500px-New_York_City_%28New_York%2C_USA%29%2C_Statue_of_Liberty_--_2012_--_6660.jpg,CC BY-SA 4.0,Dietmar Rabich,4586,2794,approved,
images/external/statue-of-liberty/statue-of-liberty_08.jpg,external,,Tượng Nữ thần Tự do,travel_landscape,0,"https://commons.wikimedia.org/wiki/File:New_York_City_(New_York,_USA),_Statue_of_Liberty_--_2012_--_6818.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/New_York_City_%28New_York%2C_USA%29%2C_Statue_of_Liberty_--_2012_--_6818.jpg/500px-New_York_City_%28New_York%2C_USA%29%2C_Statue_of_Liberty_--_2012_--_6818.jpg,CC BY-SA 4.0,Dietmar Rabich,3329,4993,rejected,
images/non_travel/document/document_01.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Scanned_Documents_057.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Scanned_Documents_057.jpg/500px-Scanned_Documents_057.jpg,Public domain,AAHAP,2816,2112,rejected,
images/non_travel/document/document_02.jpg,non_travel,,Tài liệu,document,0,"https://commons.wikimedia.org/wiki/File:Avrim_Blum_1973_(re-scanned,_portioned).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Avrim_Blum_1973_%28re-scanned%2C_portioned%29.jpg/500px-Avrim_Blum_1973_%28re-scanned%2C_portioned%29.jpg,CC BY-SA 4.0,George Bergman,2740,2230,rejected,
images/non_travel/document/document_03.jpg,non_travel,,Tài liệu,document,0,"https://commons.wikimedia.org/wiki/File:Ray_Kunze_circa_1989_(re-scanned;_portion_B,_headshot).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Ray_Kunze_circa_1989_%28re-scanned%3B_portion_B%2C_headshot%29.jpg/500px-Ray_Kunze_circa_1989_%28re-scanned%3B_portion_B%2C_headshot%29.jpg,CC BY-SA 4.0,George Bergman,2489,3110,rejected,"Ảnh chân dung, không phải tài liệu."
images/non_travel/document/document_04.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Iranian_government_document_about_Qazi_Mohammad_rebellion_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Iranian_government_document_about_Qazi_Mohammad_rebellion_%281%29.jpg/500px-Iranian_government_document_about_Qazi_Mohammad_rebellion_%281%29.jpg,Public domain,Government of Iran,700,1019,approved,
images/non_travel/document/document_05.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Iranian_government_document_about_Qazi_Mohammad_rebellion_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Iranian_government_document_about_Qazi_Mohammad_rebellion_%282%29.jpg/500px-Iranian_government_document_about_Qazi_Mohammad_rebellion_%282%29.jpg,Public domain,Government of Iran,700,869,approved,
images/non_travel/document/document_06.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Iranian_government_document_about_Qazi_Mohammad_rebellion_(4).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Iranian_government_document_about_Qazi_Mohammad_rebellion_%284%29.jpg/500px-Iranian_government_document_about_Qazi_Mohammad_rebellion_%284%29.jpg,Public domain,Government of Iran,700,999,approved,
